#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CXCL8	IRF1	9606.ENSP00000306512	9606.ENSP00000245414	0	0	0	0	0.143	0	0	0.523	0.575
CXCL8	LIF	9606.ENSP00000306512	9606.ENSP00000249075	0	0	0	0	0.211	0	0.400	0.479	0.731
CXCL8	THBS1	9606.ENSP00000306512	9606.ENSP00000260356	0	0	0	0	0.115	0	0	0.690	0.713
CXCL8	IL1A	9606.ENSP00000306512	9606.ENSP00000263339	0	0	0	0	0.451	0	0.400	0.928	0.974
CXCL8	IL1B	9606.ENSP00000306512	9606.ENSP00000263341	0	0	0	0	0.776	0	0.400	0.962	0.994
CXCL8	BIRC3	9606.ENSP00000306512	9606.ENSP00000263464	0	0	0	0	0.257	0	0	0.419	0.549
CXCL8	ICAM1	9606.ENSP00000306512	9606.ENSP00000264832	0	0	0	0	0.259	0	0	0.927	0.943
CXCL8	CXCL3	9606.ENSP00000306512	9606.ENSP00000296026	0	0	0	0.860	0.652	0	0.400	0.540	0.895
CXCL8	CXCL5	9606.ENSP00000306512	9606.ENSP00000296027	0	0	0.068	0.844	0.855	0	0.400	0.463	0.951
CXCL8	CSF2	9606.ENSP00000306512	9606.ENSP00000296871	0	0	0	0	0.277	0	0.400	0.942	0.972
CXCL8	CXCL10	9606.ENSP00000306512	9606.ENSP00000305651	0	0	0	0	0.124	0	0.500	0.948	0.975
CXCL8	FOS	9606.ENSP00000306512	9606.ENSP00000306245	0	0	0	0	0.179	0	0	0.726	0.765
CXCL8	H3C12	9606.ENSP00000306512	9606.ENSP00000352252	0	0	0	0	0.057	0	0	0.435	0.444
CXCL8	ADM	9606.ENSP00000306512	9606.ENSP00000436607	0	0	0	0	0.124	0	0	0.394	0.446
CXCL8	STAT5A	9606.ENSP00000306512	9606.ENSP00000341208	0	0	0	0	0.104	0	0	0.434	0.471
CXCL8	NFKBIZ	9606.ENSP00000306512	9606.ENSP00000325663	0	0	0	0	0.360	0	0	0.356	0.570
CXCL8	SOD2	9606.ENSP00000306512	9606.ENSP00000446252	0	0	0	0	0.261	0	0	0.447	0.573
CXCL8	BDKRB2	9606.ENSP00000306512	9606.ENSP00000450482	0	0	0	0	0.048	0	0.500	0.180	0.575
CXCL8	POTEF	9606.ENSP00000306512	9606.ENSP00000386786	0	0	0	0	0	0	0	0.587	0.587
CXCL8	CYP1A1	9606.ENSP00000306512	9606.ENSP00000378488	0	0	0	0	0.054	0	0	0.619	0.624
CXCL8	HSPA1B	9606.ENSP00000306512	9606.ENSP00000364801	0	0	0	0	0.051	0	0	0.641	0.645
CXCL8	CD83	9606.ENSP00000306512	9606.ENSP00000368450	0	0	0	0	0.248	0	0	0.574	0.666
CXCL8	CSF1	9606.ENSP00000306512	9606.ENSP00000327513	0	0	0	0	0.178	0	0	0.666	0.714
CXCL8	TNFAIP3	9606.ENSP00000306512	9606.ENSP00000481570	0	0	0	0	0.490	0	0	0.509	0.738
CXCL8	PLAU	9606.ENSP00000306512	9606.ENSP00000361850	0	0	0	0	0.200	0	0	0.719	0.765
CXCL8	CCL20	9606.ENSP00000306512	9606.ENSP00000351671	0	0	0	0	0.485	0	0.500	0.791	0.941
CXCL8	CXCL11	9606.ENSP00000306512	9606.ENSP00000306884	0	0	0	0	0.083	0	0.500	0.893	0.946
CXCL8	CXCL1	9606.ENSP00000306512	9606.ENSP00000379110	0	0	0	0.873	0.804	0	0.400	0.669	0.957
CXCL8	CCL5	9606.ENSP00000306512	9606.ENSP00000474412	0	0	0	0	0.217	0.292	0.500	0.937	0.980
CXCL8	CXCL2	9606.ENSP00000306512	9606.ENSP00000427279	0	0	0.062	0.870	0.794	0	0.400	0.866	0.982
CXCL8	TNF	9606.ENSP00000306512	9606.ENSP00000398698	0	0	0	0	0.294	0	0.400	0.965	0.983
CXCL8	CCL4	9606.ENSP00000306512	9606.ENSP00000482259	0	0	0	0	0.282	0	0.500	0.969	0.988
CYP1A1	IL1A	9606.ENSP00000378488	9606.ENSP00000263339	0	0	0	0	0.060	0	0	0.488	0.498
CYP1A1	IL1B	9606.ENSP00000378488	9606.ENSP00000263341	0	0	0	0	0	0	0	0.480	0.480
CYP1A1	CXCL8	9606.ENSP00000378488	9606.ENSP00000306512	0	0	0	0	0.054	0	0	0.619	0.624
CYP1A1	CXCL11	9606.ENSP00000378488	9606.ENSP00000306884	0	0	0	0	0.054	0	0	0.422	0.429
CYP1A1	HSPA1B	9606.ENSP00000378488	9606.ENSP00000364801	0	0	0	0	0	0.052	0	0.458	0.464
CYP1A1	TNF	9606.ENSP00000378488	9606.ENSP00000398698	0	0	0	0	0.067	0	0	0.450	0.465
CYP1A1	CYP1B1	9606.ENSP00000378488	9606.ENSP00000478561	0	0	0.095	0.889	0.135	0	0.913	0.177	0.937
CYP1B1	CYP1A1	9606.ENSP00000478561	9606.ENSP00000378488	0	0	0.095	0.889	0.135	0	0.913	0.177	0.937
DKK1	IL1B	9606.ENSP00000363081	9606.ENSP00000263341	0	0	0	0	0	0	0	0.569	0.569
DKK1	TNF	9606.ENSP00000363081	9606.ENSP00000398698	0	0	0	0	0.054	0	0	0.505	0.511
DKK1	ID1	9606.ENSP00000363081	9606.ENSP00000365280	0	0	0	0	0.099	0	0	0.521	0.549
DNAJB1	CHAC1	9606.ENSP00000254322	9606.ENSP00000484644	0	0	0	0	0.055	0	0	0.395	0.404
DNAJB1	FOS	9606.ENSP00000254322	9606.ENSP00000306245	0	0	0	0	0.183	0.094	0	0.289	0.427
DNAJB1	SOD2	9606.ENSP00000254322	9606.ENSP00000446252	0.043	0	0	0	0.112	0.306	0	0.250	0.499
DNAJB1	DNAJB4	9606.ENSP00000254322	9606.ENSP00000359799	0	0	0.056	0.969	0.127	0.847	0	0.068	0.866
DNAJB1	HSPA6	9606.ENSP00000254322	9606.ENSP00000310219	0.041	0	0.427	0	0.559	0.685	0.475	0.688	0.984
DNAJB1	HSPH1	9606.ENSP00000254322	9606.ENSP00000487365	0.041	0	0.282	0	0.406	0.832	0.162	0.860	0.990
DNAJB1	HSPA1B	9606.ENSP00000254322	9606.ENSP00000364801	0.041	0	0.423	0	0.616	0.781	0.563	0.959	0.998
DNAJB4	DNAJB1	9606.ENSP00000359799	9606.ENSP00000254322	0	0	0.056	0.969	0.127	0.847	0	0.068	0.866
DNAJB4	HSPA6	9606.ENSP00000359799	9606.ENSP00000310219	0.041	0	0.404	0	0.272	0.563	0.162	0.721	0.947
DNAJB4	SOD2	9606.ENSP00000359799	9606.ENSP00000446252	0.043	0	0	0	0.107	0.306	0	0.147	0.427
DNAJB4	HSPH1	9606.ENSP00000359799	9606.ENSP00000487365	0.041	0	0.258	0	0.273	0.864	0.162	0.543	0.967
DNAJB4	HSPA1B	9606.ENSP00000359799	9606.ENSP00000364801	0.041	0	0.398	0	0.304	0.698	0.162	0.812	0.976
DUSP2	TNF	9606.ENSP00000288943	9606.ENSP00000398698	0	0	0	0	0.266	0	0	0.265	0.437
DUSP2	TNFAIP3	9606.ENSP00000288943	9606.ENSP00000481570	0	0	0	0	0.328	0	0	0.325	0.527
DUSP2	FOS	9606.ENSP00000288943	9606.ENSP00000306245	0	0	0	0	0.263	0.130	0	0.393	0.577
ETS1	IRF1	9606.ENSP00000376436	9606.ENSP00000245414	0	0	0	0	0.149	0.045	0	0.426	0.493
ETS1	IL1B	9606.ENSP00000376436	9606.ENSP00000263341	0	0	0	0	0.122	0	0	0.367	0.420
ETS1	FOS	9606.ENSP00000376436	9606.ENSP00000306245	0	0	0	0	0.055	0	0	0.733	0.737
ETS1	STAT5A	9606.ENSP00000376436	9606.ENSP00000341208	0	0	0	0	0.086	0	0	0.667	0.682
ETS1	PLAU	9606.ENSP00000376436	9606.ENSP00000361850	0	0	0	0	0.058	0	0	0.420	0.431
ETS1	MAFB	9606.ENSP00000376436	9606.ENSP00000362410	0	0	0	0	0	0	0	0.870	0.870
ETS1	ID1	9606.ENSP00000376436	9606.ENSP00000365280	0	0	0	0	0	0	0.500	0.585	0.783
ETS1	TNFAIP3	9606.ENSP00000376436	9606.ENSP00000481570	0	0	0	0	0.150	0	0	0.348	0.422
ETS1	TNF	9606.ENSP00000376436	9606.ENSP00000398698	0	0	0	0	0.072	0	0	0.419	0.438
FOS	SCTR	9606.ENSP00000306245	9606.ENSP00000019103	0	0	0	0	0	0	0	0.405	0.405
FOS	NFKBIA	9606.ENSP00000306245	9606.ENSP00000216797	0	0	0	0	0.156	0.053	0	0.779	0.808
FOS	CSF3	9606.ENSP00000306245	9606.ENSP00000225474	0	0	0	0	0.087	0	0	0.387	0.416
FOS	CCL2	9606.ENSP00000306245	9606.ENSP00000225831	0	0	0	0	0.106	0	0	0.739	0.756
FOS	RGS2	9606.ENSP00000306245	9606.ENSP00000235382	0	0	0	0	0.327	0	0	0.367	0.556
FOS	IRF1	9606.ENSP00000306245	9606.ENSP00000245414	0	0	0	0	0.124	0.088	0	0.685	0.726
FOS	LIF	9606.ENSP00000306245	9606.ENSP00000249075	0	0	0	0	0.098	0	0	0.541	0.568
FOS	DNAJB1	9606.ENSP00000306245	9606.ENSP00000254322	0	0	0	0	0.183	0.094	0	0.289	0.427
FOS	THBS1	9606.ENSP00000306245	9606.ENSP00000260356	0	0	0	0	0.251	0.094	0	0.415	0.569
FOS	IL1A	9606.ENSP00000306245	9606.ENSP00000263339	0	0	0	0	0.090	0	0.750	0.592	0.899
FOS	IL1B	9606.ENSP00000306245	9606.ENSP00000263341	0	0	0	0	0.125	0	0	0.884	0.894
FOS	ICAM1	9606.ENSP00000306245	9606.ENSP00000264832	0	0	0	0	0.092	0	0	0.477	0.505
FOS	DUSP2	9606.ENSP00000306245	9606.ENSP00000288943	0	0	0	0	0.263	0.130	0	0.393	0.577
FOS	CXCL5	9606.ENSP00000306245	9606.ENSP00000296027	0	0	0	0	0.301	0	0	0.250	0.453
FOS	CSF2	9606.ENSP00000306245	9606.ENSP00000296871	0	0	0	0	0.098	0	0	0.658	0.678
FOS	CXCL10	9606.ENSP00000306245	9606.ENSP00000305651	0	0	0	0	0.055	0	0	0.398	0.406
FOS	CCL4	9606.ENSP00000306245	9606.ENSP00000482259	0	0	0	0	0.084	0	0	0.374	0.402
FOS	POTEF	9606.ENSP00000306245	9606.ENSP00000386786	0	0	0	0	0.053	0.053	0	0.418	0.433
FOS	TNFAIP3	9606.ENSP00000306245	9606.ENSP00000481570	0	0	0	0	0.167	0	0	0.366	0.450
FOS	CXCL1	9606.ENSP00000306245	9606.ENSP00000379110	0	0	0	0	0.086	0	0	0.430	0.457
FOS	PLAU	9606.ENSP00000306245	9606.ENSP00000361850	0	0	0	0	0.085	0	0	0.431	0.457
FOS	CHAC1	9606.ENSP00000306245	9606.ENSP00000484644	0	0	0	0	0.086	0	0	0.454	0.479
FOS	CXCL2	9606.ENSP00000306245	9606.ENSP00000427279	0	0	0	0	0.180	0	0	0.392	0.480
FOS	CD83	9606.ENSP00000306245	9606.ENSP00000368450	0	0	0	0	0.087	0	0	0.466	0.491
FOS	NFKBIZ	9606.ENSP00000306245	9606.ENSP00000325663	0	0	0	0	0.307	0.053	0	0.328	0.521
FOS	STAT5A	9606.ENSP00000306245	9606.ENSP00000341208	0	0	0	0	0.066	0.045	0	0.509	0.524
FOS	ID1	9606.ENSP00000306245	9606.ENSP00000365280	0	0	0	0	0.109	0	0	0.492	0.528
FOS	HSPA1B	9606.ENSP00000306245	9606.ENSP00000364801	0	0	0	0	0.132	0.115	0	0.438	0.532
FOS	OXTR	9606.ENSP00000306245	9606.ENSP00000324270	0	0	0	0	0	0	0	0.594	0.594
FOS	CCL5	9606.ENSP00000306245	9606.ENSP00000474412	0	0	0	0	0.044	0	0	0.599	0.600
FOS	NR4A3	9606.ENSP00000306245	9606.ENSP00000482027	0	0	0	0	0.238	0.098	0	0.488	0.617
FOS	CSF1	9606.ENSP00000306245	9606.ENSP00000327513	0	0	0	0	0.056	0	0	0.689	0.693
FOS	TNF	9606.ENSP00000306245	9606.ENSP00000398698	0	0	0	0	0.087	0	0	0.715	0.728
FOS	ETS1	9606.ENSP00000306245	9606.ENSP00000376436	0	0	0	0	0.055	0	0	0.733	0.737
FOS	CXCL8	9606.ENSP00000306245	9606.ENSP00000306512	0	0	0	0	0.179	0	0	0.726	0.765
FOS	H3C12	9606.ENSP00000306245	9606.ENSP00000352252	0	0	0	0	0.053	0.112	0.500	0.591	0.805
FOS	MAFB	9606.ENSP00000306245	9606.ENSP00000362410	0	0	0	0	0.075	0.633	0	0.955	0.983
FOXJ1	CCDC39	9606.ENSP00000323880	9606.ENSP00000417960	0	0	0	0	0.059	0.072	0	0.485	0.511
GAPDHS	POTEF	9606.ENSP00000222286	9606.ENSP00000386786	0	0	0	0	0.235	0	0	0.273	0.420
H3C12	NFKBIA	9606.ENSP00000352252	9606.ENSP00000216797	0	0	0	0	0.042	0.078	0	0.545	0.563
H3C12	CCL2	9606.ENSP00000352252	9606.ENSP00000225831	0	0	0	0	0	0	0	0.425	0.425
H3C12	IRF1	9606.ENSP00000352252	9606.ENSP00000245414	0	0	0	0	0.056	0.135	0	0.346	0.419
H3C12	THBS1	9606.ENSP00000352252	9606.ENSP00000260356	0	0	0	0	0	0.179	0.400	0.230	0.588
H3C12	IL1B	9606.ENSP00000352252	9606.ENSP00000263341	0	0	0	0	0.056	0	0	0.528	0.535
H3C12	FOS	9606.ENSP00000352252	9606.ENSP00000306245	0	0	0	0	0.053	0.112	0.500	0.591	0.805
H3C12	CXCL8	9606.ENSP00000352252	9606.ENSP00000306512	0	0	0	0	0.057	0	0	0.435	0.444
H3C12	STAT5A	9606.ENSP00000352252	9606.ENSP00000341208	0	0	0	0	0.057	0	0.500	0.410	0.697
H3C12	L3MBTL1	9606.ENSP00000352252	9606.ENSP00000402107	0	0	0	0	0	0.314	0	0.352	0.537
H3C12	MAFB	9606.ENSP00000352252	9606.ENSP00000362410	0	0	0	0	0.055	0	0.500	0.188	0.582
H3C12	TNF	9606.ENSP00000352252	9606.ENSP00000398698	0	0	0	0	0.076	0	0	0.699	0.710
H3C12	POTEF	9606.ENSP00000352252	9606.ENSP00000386786	0	0	0	0	0.079	0.135	0	0.679	0.722
HS3ST3B1	SDC4	9606.ENSP00000354213	9606.ENSP00000361818	0	0	0	0	0	0	0.400	0.238	0.523
HSPA1B	NFKBIA	9606.ENSP00000364801	9606.ENSP00000216797	0	0	0	0	0.062	0.100	0	0.565	0.601
HSPA1B	IRF1	9606.ENSP00000364801	9606.ENSP00000245414	0	0	0	0	0.048	0.292	0	0.194	0.409
HSPA1B	DNAJB1	9606.ENSP00000364801	9606.ENSP00000254322	0.041	0	0.423	0	0.616	0.781	0.563	0.959	0.998
HSPA1B	IL1B	9606.ENSP00000364801	9606.ENSP00000263341	0	0	0	0	0.056	0	0	0.483	0.492
HSPA1B	FOS	9606.ENSP00000364801	9606.ENSP00000306245	0	0	0	0	0.132	0.115	0	0.438	0.532
HSPA1B	CXCL8	9606.ENSP00000364801	9606.ENSP00000306512	0	0	0	0	0.051	0	0	0.641	0.645
HSPA1B	HSPA6	9606.ENSP00000364801	9606.ENSP00000310219	0	0	0.049	0.982	0.437	0.782	0.500	0.417	0.959
HSPA1B	DNAJB4	9606.ENSP00000364801	9606.ENSP00000359799	0.041	0	0.398	0	0.304	0.698	0.162	0.812	0.976
HSPA1B	SOD2	9606.ENSP00000364801	9606.ENSP00000446252	0	0	0	0	0.097	0	0	0.425	0.458
HSPA1B	CYP1A1	9606.ENSP00000364801	9606.ENSP00000378488	0	0	0	0	0	0.052	0	0.458	0.464
HSPA1B	SERPINA3	9606.ENSP00000364801	9606.ENSP00000450540	0	0	0	0	0.073	0	0	0.452	0.471
HSPA1B	CHAC1	9606.ENSP00000364801	9606.ENSP00000484644	0	0	0	0	0	0	0	0.496	0.496
HSPA1B	POTEF	9606.ENSP00000364801	9606.ENSP00000386786	0	0	0	0	0.066	0.065	0	0.561	0.583
HSPA1B	TNF	9606.ENSP00000364801	9606.ENSP00000398698	0	0	0	0	0.063	0	0	0.768	0.773
HSPA1B	HSPH1	9606.ENSP00000364801	9606.ENSP00000487365	0	0	0.162	0.734	0.475	0.530	0.400	0.684	0.953
HSPA6	DNAJB1	9606.ENSP00000310219	9606.ENSP00000254322	0.041	0	0.427	0	0.559	0.685	0.475	0.688	0.984
HSPA6	IL1A	9606.ENSP00000310219	9606.ENSP00000263339	0	0	0	0	0.056	0	0	0.428	0.436
HSPA6	HSPH1	9606.ENSP00000310219	9606.ENSP00000487365	0	0	0.163	0.732	0.256	0.241	0.400	0.186	0.727
HSPA6	DNAJB4	9606.ENSP00000310219	9606.ENSP00000359799	0.041	0	0.404	0	0.272	0.563	0.162	0.721	0.947
HSPA6	HSPA1B	9606.ENSP00000310219	9606.ENSP00000364801	0	0	0.049	0.982	0.437	0.782	0.500	0.417	0.959
HSPH1	DNAJB1	9606.ENSP00000487365	9606.ENSP00000254322	0.041	0	0.282	0	0.406	0.832	0.162	0.860	0.990
HSPH1	HSPA6	9606.ENSP00000487365	9606.ENSP00000310219	0	0	0.163	0.732	0.256	0.241	0.400	0.186	0.727
HSPH1	DNAJB4	9606.ENSP00000487365	9606.ENSP00000359799	0.041	0	0.258	0	0.273	0.864	0.162	0.543	0.967
HSPH1	HSPA1B	9606.ENSP00000487365	9606.ENSP00000364801	0	0	0.162	0.734	0.475	0.530	0.400	0.684	0.953
ICAM1	CX3CL1	9606.ENSP00000264832	9606.ENSP00000006053	0	0	0	0	0.113	0	0	0.703	0.725
ICAM1	NFKBIA	9606.ENSP00000264832	9606.ENSP00000216797	0	0	0	0	0.321	0	0	0.713	0.797
ICAM1	CCL22	9606.ENSP00000264832	9606.ENSP00000219235	0	0	0	0	0.093	0	0	0.479	0.507
ICAM1	CSF3	9606.ENSP00000264832	9606.ENSP00000225474	0	0	0.201	0	0.086	0	0	0.719	0.776
ICAM1	CCL2	9606.ENSP00000264832	9606.ENSP00000225831	0	0	0	0	0.360	0	0	0.892	0.928
ICAM1	IRF1	9606.ENSP00000264832	9606.ENSP00000245414	0	0	0	0	0.372	0	0	0.483	0.662
ICAM1	THBS1	9606.ENSP00000264832	9606.ENSP00000260356	0	0	0	0	0.081	0	0	0.656	0.670
ICAM1	IL1A	9606.ENSP00000264832	9606.ENSP00000263339	0	0	0	0	0.155	0	0	0.781	0.807
ICAM1	IL1B	9606.ENSP00000264832	9606.ENSP00000263341	0	0	0	0	0.271	0	0	0.885	0.912
ICAM1	BIRC3	9606.ENSP00000264832	9606.ENSP00000263464	0	0	0	0	0.223	0	0	0.399	0.513
ICAM1	STAT5A	9606.ENSP00000264832	9606.ENSP00000341208	0	0	0	0	0.144	0	0	0.367	0.435
ICAM1	STX11	9606.ENSP00000264832	9606.ENSP00000356540	0	0	0	0	0.133	0	0	0.416	0.472
ICAM1	TNFAIP2	9606.ENSP00000264832	9606.ENSP00000452634	0	0	0	0	0.335	0	0	0.241	0.474
ICAM1	SOD2	9606.ENSP00000264832	9606.ENSP00000446252	0	0	0	0	0.169	0	0	0.426	0.502
ICAM1	FOS	9606.ENSP00000264832	9606.ENSP00000306245	0	0	0	0	0.092	0	0	0.477	0.505
ICAM1	PLAU	9606.ENSP00000264832	9606.ENSP00000361850	0	0	0	0	0.137	0	0	0.469	0.522
ICAM1	POTEF	9606.ENSP00000264832	9606.ENSP00000386786	0	0	0	0	0	0	0	0.542	0.542
ICAM1	CXCL3	9606.ENSP00000264832	9606.ENSP00000296026	0	0	0	0	0.260	0	0	0.436	0.565
ICAM1	CXCL11	9606.ENSP00000264832	9606.ENSP00000306884	0	0	0	0	0.168	0	0	0.541	0.602
ICAM1	PTAFR	9606.ENSP00000264832	9606.ENSP00000442658	0	0	0	0	0.074	0	0	0.602	0.615
ICAM1	CCL20	9606.ENSP00000264832	9606.ENSP00000351671	0	0	0	0	0.251	0	0	0.583	0.674
ICAM1	CXCL5	9606.ENSP00000264832	9606.ENSP00000296027	0	0	0	0	0.126	0	0	0.652	0.683
ICAM1	TNFAIP3	9606.ENSP00000264832	9606.ENSP00000481570	0	0	0	0	0.456	0	0	0.456	0.691
ICAM1	CD83	9606.ENSP00000264832	9606.ENSP00000368450	0	0	0	0	0.260	0	0	0.606	0.696
ICAM1	CXCL2	9606.ENSP00000264832	9606.ENSP00000427279	0	0	0	0	0.303	0	0	0.593	0.704
ICAM1	CSF2	9606.ENSP00000264832	9606.ENSP00000296871	0	0	0	0	0.110	0	0	0.722	0.742
ICAM1	CCL4	9606.ENSP00000264832	9606.ENSP00000482259	0	0	0	0	0.174	0	0	0.725	0.763
ICAM1	CCL5	9606.ENSP00000264832	9606.ENSP00000474412	0	0	0	0	0.133	0	0	0.784	0.805
ICAM1	CSF1	9606.ENSP00000264832	9606.ENSP00000327513	0	0	0	0	0.389	0	0.400	0.571	0.829
ICAM1	CXCL1	9606.ENSP00000264832	9606.ENSP00000379110	0	0	0	0	0.304	0	0	0.787	0.845
ICAM1	CXCL10	9606.ENSP00000264832	9606.ENSP00000305651	0	0	0	0	0.257	0	0	0.817	0.858
ICAM1	CXCL8	9606.ENSP00000264832	9606.ENSP00000306512	0	0	0	0	0.259	0	0	0.927	0.943
ICAM1	TNF	9606.ENSP00000264832	9606.ENSP00000398698	0	0	0	0	0.255	0	0	0.929	0.944
ID1	THBS1	9606.ENSP00000365280	9606.ENSP00000260356	0	0	0	0	0.061	0.071	0.900	0.566	0.957
ID1	FOS	9606.ENSP00000365280	9606.ENSP00000306245	0	0	0	0	0.109	0	0	0.492	0.528
ID1	DKK1	9606.ENSP00000365280	9606.ENSP00000363081	0	0	0	0	0.099	0	0	0.521	0.549
ID1	ETS1	9606.ENSP00000365280	9606.ENSP00000376436	0	0	0	0	0	0	0.500	0.585	0.783
IL1A	CX3CL1	9606.ENSP00000263339	9606.ENSP00000006053	0	0	0	0	0.042	0	0	0.829	0.829
IL1A	NFKBIA	9606.ENSP00000263339	9606.ENSP00000216797	0	0	0	0	0.246	0	0	0.795	0.839
IL1A	CCL22	9606.ENSP00000263339	9606.ENSP00000219235	0	0	0	0	0.099	0	0.400	0.611	0.771
IL1A	CSF3	9606.ENSP00000263339	9606.ENSP00000225474	0	0	0	0	0.255	0	0.400	0.983	0.991
IL1A	CCL2	9606.ENSP00000263339	9606.ENSP00000225831	0	0	0	0	0.144	0	0.400	0.882	0.934
IL1A	IL23A	9606.ENSP00000263339	9606.ENSP00000228534	0	0	0	0	0.190	0	0	0.477	0.558
IL1A	IRF1	9606.ENSP00000263339	9606.ENSP00000245414	0	0	0	0	0.113	0	0	0.507	0.544
IL1A	TICAM1	9606.ENSP00000263339	9606.ENSP00000248244	0	0	0	0	0.087	0	0	0.377	0.407
IL1A	LIF	9606.ENSP00000263339	9606.ENSP00000249075	0	0	0	0	0.246	0	0.400	0.581	0.794
IL1A	THBS1	9606.ENSP00000263339	9606.ENSP00000260356	0	0	0	0	0.067	0	0	0.419	0.434
IL1A	BIRC3	9606.ENSP00000263339	9606.ENSP00000263464	0	0	0	0	0.128	0	0	0.370	0.427
IL1A	LTB	9606.ENSP00000263339	9606.ENSP00000410481	0	0	0	0	0.049	0	0	0.430	0.434
IL1A	HSPA6	9606.ENSP00000263339	9606.ENSP00000310219	0	0	0	0	0.056	0	0	0.428	0.436
IL1A	STAT5A	9606.ENSP00000263339	9606.ENSP00000341208	0	0	0	0	0	0	0	0.450	0.450
IL1A	CYP1A1	9606.ENSP00000263339	9606.ENSP00000378488	0	0	0	0	0.060	0	0	0.488	0.498
IL1A	CD83	9606.ENSP00000263339	9606.ENSP00000368450	0	0	0	0	0.100	0	0	0.485	0.516
IL1A	PLAU	9606.ENSP00000263339	9606.ENSP00000361850	0	0	0	0	0.172	0	0	0.474	0.545
IL1A	TNFAIP3	9606.ENSP00000263339	9606.ENSP00000481570	0	0	0	0	0.206	0.071	0	0.509	0.606
IL1A	CXCL11	9606.ENSP00000263339	9606.ENSP00000306884	0	0	0	0	0.108	0	0	0.588	0.617
IL1A	NFKBIZ	9606.ENSP00000263339	9606.ENSP00000325663	0	0	0	0	0.390	0	0	0.422	0.632
IL1A	SOD2	9606.ENSP00000263339	9606.ENSP00000446252	0	0	0	0	0.117	0	0	0.618	0.648
IL1A	ICAM1	9606.ENSP00000263339	9606.ENSP00000264832	0	0	0	0	0.155	0	0	0.781	0.807
IL1A	CXCL5	9606.ENSP00000263339	9606.ENSP00000296027	0	0	0	0	0.194	0	0	0.780	0.815
IL1A	CSF1	9606.ENSP00000263339	9606.ENSP00000327513	0	0	0	0	0.129	0	0	0.808	0.826
IL1A	CXCL3	9606.ENSP00000263339	9606.ENSP00000296026	0	0	0	0	0.289	0	0	0.820	0.866
IL1A	CCL20	9606.ENSP00000263339	9606.ENSP00000351671	0	0	0	0	0.436	0	0.400	0.716	0.895
IL1A	FOS	9606.ENSP00000263339	9606.ENSP00000306245	0	0	0	0	0.090	0	0.750	0.592	0.899
IL1A	CCL5	9606.ENSP00000263339	9606.ENSP00000474412	0	0	0	0	0.087	0	0.400	0.832	0.900
IL1A	CCL4	9606.ENSP00000263339	9606.ENSP00000482259	0	0	0	0	0.124	0	0.400	0.862	0.921
IL1A	CXCL2	9606.ENSP00000263339	9606.ENSP00000427279	0	0	0	0	0.328	0	0.400	0.870	0.943
IL1A	CXCL10	9606.ENSP00000263339	9606.ENSP00000305651	0	0	0	0	0.146	0	0.400	0.925	0.958
IL1A	CXCL1	9606.ENSP00000263339	9606.ENSP00000379110	0	0	0	0	0.301	0	0.400	0.917	0.962
IL1A	CXCL8	9606.ENSP00000263339	9606.ENSP00000306512	0	0	0	0	0.451	0	0.400	0.928	0.974
IL1A	TNF	9606.ENSP00000263339	9606.ENSP00000398698	0	0	0	0	0.619	0	0.400	0.976	0.994
IL1A	CSF2	9606.ENSP00000263339	9606.ENSP00000296871	0	0	0	0	0.523	0	0.400	0.992	0.997
IL1A	IL1B	9606.ENSP00000263339	9606.ENSP00000263341	0	0	0	0	0.961	0	0.900	0.983	0.999
IL1B	CX3CL1	9606.ENSP00000263341	9606.ENSP00000006053	0	0	0	0	0.049	0	0	0.838	0.839
IL1B	NFKBIA	9606.ENSP00000263341	9606.ENSP00000216797	0	0	0	0	0.283	0	0	0.927	0.945
IL1B	CCL22	9606.ENSP00000263341	9606.ENSP00000219235	0	0	0	0	0.093	0	0.400	0.690	0.816
IL1B	CSF3	9606.ENSP00000263341	9606.ENSP00000225474	0	0	0	0	0.239	0	0.400	0.993	0.996
IL1B	CCL2	9606.ENSP00000263341	9606.ENSP00000225831	0	0	0	0	0.239	0	0.400	0.940	0.970
IL1B	IL23A	9606.ENSP00000263341	9606.ENSP00000228534	0	0	0	0	0.130	0	0	0.623	0.658
IL1B	IRF1	9606.ENSP00000263341	9606.ENSP00000245414	0	0	0	0	0.214	0	0	0.647	0.711
IL1B	TICAM1	9606.ENSP00000263341	9606.ENSP00000248244	0	0	0	0	0.143	0	0	0.453	0.511
IL1B	LIF	9606.ENSP00000263341	9606.ENSP00000249075	0	0	0	0	0.170	0	0.400	0.603	0.785
IL1B	THBS1	9606.ENSP00000263341	9606.ENSP00000260356	0	0	0	0	0.123	0	0	0.541	0.581
IL1B	IL1A	9606.ENSP00000263341	9606.ENSP00000263339	0	0	0	0	0.961	0	0.900	0.983	0.999
IL1B	OXTR	9606.ENSP00000263341	9606.ENSP00000324270	0	0	0	0	0.042	0	0	0.407	0.408
IL1B	ETS1	9606.ENSP00000263341	9606.ENSP00000376436	0	0	0	0	0.122	0	0	0.367	0.420
IL1B	PTAFR	9606.ENSP00000263341	9606.ENSP00000442658	0	0	0	0	0.120	0	0	0.372	0.424
