Id,Type
LTB,Gene
Short stature,Disease
Generalized epilepsy with febrile seizures-plus ORPHA:36387,Disease
Autosomal dominant focal dystonia DYT25 type ORPHA:329466,Disease
Chronic enteropathy associated with SLCO2A1 gene ORPHA:468641,Disease
Vertigo,Disease
Bone spicule pigmentation of the retina,Disease
Acute flaccid paralysis,Disease
Limb-girdle muscular dystrophy type 2H,Disease
Rotor syndrome ORPHA:3111,Disease
Spinocerebellar ataxia type 4 ORPHA:98765,Disease
Human rhinovirus B27 2C,Pathogen
Human adenovirus 3+7 fiber protein (gene: L5),Pathogen
Disseminated Intravascular Coagulation,Disease
Human papillomavirus type 2 E2 protein (gene: E2),Pathogen
Metastatic Renal Cell Cancer,Disease
Fatal congenital hypertrophic cardiomyopathy due to glycogen storage disease ORPHA:439854,Disease
Sinusitis,Disease
Gonadal Dysgenesis,Disease
Heart Block,Disease
Ectromelia virus ERPV ankyrin and nfkb inhibitor,Pathogen
gliosarcoma,Disease
Disease due to Papilloma virus,Disease
Childhood Brain Neoplasm,Disease
AURAL ATRESIA CONGENITAL,Disease
Lysinuric Protein Intolerance,Disease
Enterovirus H capsid protein VP1,Pathogen
Nasopharyngeal Cancer,Disease
Hairy Cell Leukemia,Disease
Hyperalgesia Thermal,Disease
Norovirus Hu/GII.4/CHDC3967/1988/US VP1,Pathogen
NON RARE IN EUROPE: Tourette syndrome ORPHA:856,Disease
Stomach Carcinoma,Disease
Cranial nerve palsies,Disease
Cardiomyopathy Dilated,Disease
Thyroid Gland Follicular Adenoma,Disease
Subfertility,Disease
Hyperekplexia-epilepsy syndrome ORPHA:163985,Disease
Idiopathic scoliosis,Disease
Mendelian susceptibility to mycobacterial diseases due to complete IFNgammaR1 deficiency ORPHA:99898,Disease
Microcornea,Disease
Tuberculosis extrapulmonary,Disease
Human poliovirus 1 enterovirus precursor polypeptide,Pathogen
Blepharophimosis-ptosis-epicanthus inversus syndrome type 1 ORPHA:572354,Disease
Ovarian Carcinoma,Disease
Severe combined immunodeficiency due to CORO1A deficiency ORPHA:228003,Disease
Dysarthria,Disease
Seizures,Disease
Sclerosis of the skin,Disease
Blepharophimosis,Disease
acute aortic dissection,Disease
PLAU,Gene
Parkinson Disease Familial Type 1,Disease
Cerebellar ataxia Cayman type ORPHA:94122,Disease
Weight decreased,Disease
Coats disease ORPHA:190,Disease
Enterovirus H capsid protein VP3,Pathogen
Global Amnesia,Disease
Brain Neoplasms,Disease
Carcinoma in situ of stomach,Disease
NON RARE IN EUROPE: Non rare obesity ORPHA:521399,Disease
Nevus,Disease
Decreased projection of mandible,Disease
Immunoglobulin A deficiency (disorder),Disease
Rhinovirus B VP2,Pathogen
Alopecia universalis ORPHA:701,Disease
Myeloid neoplasm,Disease
Pouchitis,Disease
Echovirus E29 VP2,Pathogen
Hereditary methemoglobinemia ORPHA:621,Disease
Motor Neuron Disease,Disease
Chest Pain,Disease
Dermatitis Herpetiformis,Disease
Immunodeficiency due to MASP-2 deficiency ORPHA:331187,Disease
Leukemia Myeloid Chronic-Phase,Disease
Invasive carcinoma of breast,Disease
Serum albumin measurement,Disease
Anemia Hemolytic,Disease
Hippocampal sclerosis,Disease
Chondromalacia,Disease
CITED2,Gene
Oropharyngeal disorders,Disease
Epilepsy Temporal Lobe,Disease
Leukocytosis,Disease
Acute Promyelocytic Leukemia,Disease
Chronic Alcoholic Hepatitis,Disease
Squamous cell carcinoma of penis,Disease
Monkeypox virus TNF-alpha-receptor-like protein,Pathogen
Chronic interstitial cystitis,Disease
Gallbladder Carcinoma,Disease
Enophthalmos,Disease
Bronchial Hyperreactivity,Disease
Lymphoma Undifferentiated,Disease
Placental dysfunction,Disease
Gingival Diseases,Disease
Monocyte count procedure,Disease
Japanese encephalitis virus envelope protein,Pathogen
Secretory breast carcinoma,Disease
Global developmental delay,Disease
Myasthenia Gravis,Disease
AIDS-Associated Nephropathy,Disease
Echovirus E13 VP3,Pathogen
Endotoxemia,Disease
Uncinate Epilepsy,Disease
Familial benign pemphigus,Disease
Cowpox virus CPXV008 protein (gene: CPXV008 CDS),Pathogen
Autosomal dominant Charcot-Marie-Tooth disease type 2 due to DGAT2 mutation ORPHA:487814,Disease
Glaucoma secondary to spherophakia/ectopia lentis and megalocornea ORPHA:238763,Disease
Schnitzler Syndrome,Disease
Low Back Pain,Disease
Herpes NOS,Disease
Horsepox virus HSPV050 (Ser/Thr kinase,Pathogen
Isolated Somatotropin Deficiency,Disease
Multinodular goiter,Disease
Macacine alphaherpesvirus 1 tegument protein VP22 (gene: UL49),Pathogen
Hereditary hypophosphatemic rickets with hypercalciuria ORPHA:157215,Disease
Thrombocythemia with distal limb defects ORPHA:329319,Disease
Blepharospasm,Disease
Late-onset retinal degeneration ORPHA:67042,Disease
Oculo-dento-digital syndrome,Disease
Epstein-Barr virus associated gastric carcinoma,Disease
STING-associated vasculopathy with onset in infancy ORPHA:425120,Disease
Familial M??ni??re disease,Disease
AA amyloidosis,Disease
Systemic onset juvenile chronic arthritis,Disease
ICAM1,Gene
Autosomal recessive mendelian susceptibility to mycobacterial diseases due to partial IFNgammaR2 deficiency ORPHA:319574,Disease
Canine Osteosarcoma,Disease
T-B+ severe combined immunodeficiency due to JAK3 deficiency ORPHA:35078,Disease
Ankylosing Spondylitis,Disease
Congenital amegakaryocytic thrombocytopenia ORPHA:3319,Disease
Malignant neoplasm of breast,Disease
Hereditary non-polyposis colorectal cancer syndrome,Disease
Meningomyelocele,Disease
Papillary Adenoma,Disease
Adrenal gland hypofunction,Disease
Status Dysraphicus,Disease
Blindness,Disease
Myelofibrosis due to another disorder,Disease
Neural Tube Defects,Disease
Erythema Infectiosum,Disease
Psychological symptom,Disease
Human rhinovirus B52 1C,Pathogen
Horsepox virus HSPV009 (Hypothetical protein),Pathogen
Herpetic meningoencephalitis,Disease
Encephalopathies,Disease
Penile hypospadias,Disease
Biliary Cirrhosis Secondary,Disease
Akinetic-Rigid Variant Of Huntington Disease,Disease
Chronic Lung Injury,Disease
Xeroderma pigmentosum group A,Disease
Cardiac Lymphoma,Disease
Hypertrophy of lower jaw,Disease
Tangier disease ORPHA:31150,Disease
Human rhinovirus A95 1D,Pathogen
Norovirus Hu/GII/BG1C0241-33/2011/BGD capsid protein VP1 (gene: VP1),Pathogen
Human rhinovirus B26 1B,Pathogen
Neonatal infection,Disease
Gaucher disease-ophthalmoplegia-cardiovascular calcification syndrome ORPHA:2072,Disease
Cowpox virus CrmD or CPXV221 protein (gene: CrmD),Pathogen
Electron Transport Chain Deficiencies Mitochondrial,Disease
Infection by Leishmania braziliensis,Disease
NANOS3,Gene
Non-arthropod borne lymphocytic choriomeningitis,Disease
Enthesitis-Related Arthritis,Disease
Lethal congenital contracture syndrome type 1 ORPHA:1486,Disease
Human rhinovirus B83 1B,Pathogen
Papillon-Lefevre ORPHA:678,Disease
Dihydropyrimidine dehydrogenase deficiency ORPHA:1675,Disease
Vascular System Injuries,Disease
THANATOPHORIC DYSPLASIA TYPE I (disorder),Disease
Pleoconial Myopathy,Disease
Norovirus GII/Hu/JP/2012/GII.Pe_GII.4_Sydney2012/Fukuyama/1 VP1 (gene: VP1),Pathogen
Nonconvulsive Status Epilepticus,Disease
Monkeypox virus Zaire-96-I-16 A35R (gene: A35R),Pathogen
Rhabdomyosarcoma,Disease
Pitt-Hopkins-like syndrome ORPHA:221150,Disease
Basal cell carcinoma,Disease
Human rhinovirus A58 1B,Pathogen
Diabetic Ketoacidosis,Disease
Arsenic Induced Polyneuropathy,Disease
Tyrosinemia type 3 ORPHA:69723,Disease
Alexithymia,Disease
FOXJ1,Gene
Congenital alveolar capillary dysplasia ORPHA:210122,Disease
Status Asthmaticus,Disease
Multiple Sclerosis Primary Progressive,Disease
Prostatic Diseases,Disease
Hypothermia natural,Disease
Variola virus hypothetical protein (gene: B21R),Pathogen
Leukemia Plasma Cell,Disease
Diabetic Foot,Disease
Autoinflammatory disorder,Disease
Neoplastic Cell Transformation,Disease
Turner Syndrome,Disease
Chemically-Induced Liver Toxicity,Disease
Premature Birth,Disease
Pleural Neoplasms,Disease
psychosocial stressor,Disease
Telangiectasia macularis eruptiva perstans ORPHA:90389,Disease
Bone Disease,Disease
Precursor B-cell lymphoblastic leukemia,Disease
Depressive disorder,Disease
Degenerative disorder,Disease
Malignant neoplasm of thyroid,Disease
Human herpesvirus 3 strain Dumas ring-finger protein,Pathogen
Lambert-Eaton Myasthenic Syndrome,Disease
Human rhinovirus A76 1B,Pathogen
Human papillomavirus type 43 E2 protein (gene: E2),Pathogen
Retrusion of upper jaw bones,Disease
Temtamy preaxial brachydactyly syndrome ORPHA:363417,Disease
Ovarian Endometrioid Carcinoma,Disease
Cowpox virus CPXV019 protein (gene: CPXV019 CDS),Pathogen
Human rhinovirus A66 1C,Pathogen
Bulbo-Spinal Atrophy X-Linked,Disease
Human poliovirus 3 polyprotein,Pathogen
CLN2 disease ORPHA:228349,Disease
Cardiomyopathy Familial Idiopathic,Disease
Acquired Immunodeficiency Syndrome,Disease
Acral peeling skin syndrome ORPHA:263534,Disease
Allergic sensitization,Disease
Pyoderma Gangrenosum,Disease
Bleeding ulcer,Disease
Diminished sweating,Disease
Diabetes Mellitus Insulin-Dependent,Disease
Siderosis,Disease
Transcobalamin deficiency ORPHA:859,Disease
Hemorrhage,Disease
Coxsackievirus A22 vp3,Pathogen
GTP cyclohydrolase I deficiency ORPHA:2102,Disease
Griscelli syndrome type 2 ORPHA:79477,Disease
Autoimmune liver disease,Disease
Amyloid Neuropathies Familial,Disease
Solitary fibrous tumor/hemangiopericytoma ORPHA:2126,Disease
Hypertryptophanemia ORPHA:2224,Disease
Norovirus Hu/Norwalk/20033/2009/VNM capsid protein VP1 (gene: VP1),Pathogen
Research-Related Injuries,Disease
Aura,Disease
Arteriosclerotic cardiovascular disease NOS,Disease
Involutional Depression,Disease
Cerebral Palsy,Disease
Rheumatoid Arthritis,Disease
Clonic Seizures,Disease
Lymphoma AIDS-Related,Disease
Vaccinia virus Ankara 78.7k Ankyrin repeat protein f1,Pathogen
Mood Disorder,Disease
Laryngeal Diseases,Disease
Cyclic neutropenia,Disease
Short Sleeper Syndromes,Disease
Rhinovirus A81 3C,Pathogen
Chronic granulomatous disease,Disease
Cerebral Edema,Disease
Human rhinovirus A43 2C,Pathogen
Hereditary Connective Tissue Disorder,Disease
Immune dysregulation-inflammatory bowel disease-arthritis-recurrent infections-lymphopenia syndrome ORPHA:529977,Disease
Echovirus E6 VP3,Pathogen
Adenoid Cystic Carcinoma,Disease
Dermatitis,Disease
Osteoarthritis of the hand,Disease
Papillary Renal Cell Carcinoma,Disease
Carney Complex Type 1,Disease
Embryonal rhabdomyosarcoma ORPHA:99757,Disease
Lymphohistiocytosis Hemophagocytic,Disease
Dysequilibrium syndrome,Disease
West Nile virus lineage 2 excised_polyprotein 1..791 (gene: flavivirus polyprotein),Pathogen
Moyamoya Disease,Disease
Lymphoproliferative Disorder of the Skin,Disease
OVERLAP CONNECTIVE TISSUE DISEASE,Disease
Bipolar II disorder,Disease
Chloracne,Disease
Proteinuria,Disease
refractory plasma cell neoplasm,Disease
Ileitis,Disease
Thiamine-responsive encephalopathy ORPHA:199348,Disease
Marfan Syndrome,Disease
Neuroborreliosis,Disease
Machupo mammarenavirus L protein,Pathogen
Respiratory Tract Infections,Disease
Dull intelligence,Disease
Autosomal dominant brachyolmia ORPHA:93304,Disease
Herpes simplex virus encephalitis ORPHA:1930,Disease
Periapical Granuloma,Disease
Bone Diseases,Disease
Familial dilated cardiomyopathy with conduction defect due to LMNA mutation ORPHA:300751,Disease
Hyperthyroidism,Disease
Human rhinovirus A13 1C,Pathogen
Sweet Syndrome,Disease
Echovirus E11 1C(VP3),Pathogen
Spastic Ataxia,Disease
Bullous pemphigoid,Disease
Idiopathic juvenile osteoporosis ORPHA:85193,Disease
Oropharyngeal Carcinoma,Disease
Early-onset progressive encephalopathy-hearing loss-pons hypoplasia-brain atrophy syndrome ORPHA:500144,Disease
Monosomy 9q22.3 ORPHA:77301,Disease
Autosomal recessive hyperinsulinism due to SUR1 deficiency ORPHA:79643,Disease
LAMA5-related multisystemic syndrome ORPHA:521450,Disease
Congenital Coloboma Of Iris,Disease
Pleural Effusion,Disease
Arsenic Poisoning Inorganic,Disease
Very Low Birth Weight,Disease
Tuberculosis Meningeal,Disease
Cervical high grade squamous intraepithelial lesion,Disease
Adult-onset autosomal recessive cerebellar ataxia ORPHA:284289,Disease
Abnormal nasal morphology,Disease
Nephrogenic diabetes insipidus ORPHA:223,Disease
Pleural Tuberculosis,Disease
NON RARE IN EUROPE: Barrett esophagus ORPHA:1232,Disease
HIV-associated neurocognitive disorder,Disease
Human rhinovirus B5 1B,Pathogen
Exudative Macular Degeneration,Disease
Pneumocystis jiroveci pneumonia,Disease
Congenital microcephaly-severe encephalopathy-progressive cerebral atrophy syndrome ORPHA:391376,Disease
Echovirus 9 strain Barty 2C,Pathogen
Epidermolysis Bullosa Simplex,Disease
Sporadic fatal insomnia ORPHA:586130,Disease
Lissencephaly,Disease
Human rhinovirus A10 1D,Pathogen
Neoplastic Syndromes Hereditary,Disease
Growth hormone excess,Disease
Congenital short bowel syndrome ORPHA:2301,Disease
Liver Neoplasms,Disease
Cutaneous Mastocytosis,Disease
Central nervous system leukaemia,Disease
Merkel Cell Polyomavirus Infection,Disease
Papillary thyroid carcinoma,Disease
Congenital hypoplasia of adrenal gland,Disease
Subfertility Female,Disease
TOR4A,Gene
Spastic tetraplegia-thin corpus callosum-progressive postnatal microcephaly syndrome ORPHA:447997,Disease
Human enterovirus C102 vp2,Pathogen
nervous system disorder,Disease
Pick Disease of the Brain,Disease
Menstrual cycle-dependent periodic fever ORPHA:498251,Disease
Gastrointestinal Hemorrhage,Disease
Autosomal dominant progressive external ophthalmoplegia ORPHA:254892,Disease
Convulsive Seizures,Disease
Human rhinovirus A20 1D,Pathogen
Lethal intrauterine growth restriction-cortical malformation-congenital contractures syndrome ORPHA:2570,Disease
Focal facial dermal dysplasia type III ORPHA:1807,Disease
GAPDHS,Gene
Autosomal dominant severe congenital neutropenia ORPHA:486,Disease
Tuberculosis Pulmonary,Disease
Infection - suppurative,Disease
Experimental Lung Inflammation,Disease
Schopf-Schulz-Passarge syndrome ORPHA:50944,Disease
Nephrosis,Disease
Tuberculosis,Disease
Human rhinovirus A85 1C,Pathogen
Familial Chilblain lupus ORPHA:481662,Disease
Chronic eosinophilic leukemia,Disease
STAT5A,Gene
Empyema Pleural,Disease
Echovirus E15 2C,Pathogen
Necrotizing fasciitis,Disease
Autosomal recessive cutis laxa type 2B ORPHA:357064,Disease
Human rhinovirus A74 1D (VP1),Pathogen
Poliomyelitis,Disease
Smoking Behaviors,Disease
Neutrophil immunodeficiency syndrome ORPHA:183707,Disease
Cathepsin A-related arteriopathy-strokes-leukoencephalopathy ORPHA:575553,Disease
Undifferentiated carcinoma,Disease
Decreased Concentration,Disease
Human rhinovirus A76 1C,Pathogen
Seizures Focal,Disease
Norovirus Hu/GII.4/NIHIC18.1/2012/USA capsid protein VP1 (gene: VP1),Pathogen
Alpha-1-antitrypsin deficiency ORPHA:60,Disease
NON RARE IN EUROPE: Parkinson disease ORPHA:319705,Disease
Vesicular Stomatitis,Disease
Acute myelomonocytic leukemia,Disease
Squamous cell carcinoma of the hypopharynx,Disease
Myocardial Diseases Secondary,Disease
Leukoencephalopathy with mild cerebellar ataxia and white matter edema ORPHA:363540,Disease
Human betaherpesvirus 5 chemokine vCXCL2 (gene: UL147),Pathogen
Lower limb muscle weakness,Disease
Echovirus E24 VP3,Pathogen
Norovirus Hu/GII.4/New Orleans/2010/USA VP1,Pathogen
Hepatitis C virus subtype 1a NS5B RNA-dependent RNA polymerase,Pathogen
Human rhinovirus QCE VP2,Pathogen
Inherited neuropathies,Disease
fertility disorders,Disease
Periorbital Headache,Disease
Junin mammarenavirus L protein,Pathogen
Lipoidosis,Disease
Viral hepatitis,Disease
Head and Neck Carcinoma,Disease
Skin lesion,Disease
Degeneration of the lateral corticospinal tracts,Disease
MASP2,Gene
Psoriatic Arthritis,Disease
Hemochromatosis,Disease
Staphylococcal toxic shock syndrome,Disease
TMEM88,Gene
Malaria Vivax,Disease
Intermediate generalized junctional epidermolysis bullosa ORPHA:79402,Disease
Enterovirus D capsid protein 1D,Pathogen
Endometritis,Disease
LATE-ONSET RETINAL DEGENERATION (disorder),Disease
Vaccinia virus Ankara 54.4k ankyrin repeat protein f2,Pathogen
Human rhinovirus A82 1D,Pathogen
Human alphaherpesvirus 2 tegument serine/threonine protein kinase (gene: UL13),Pathogen
Secundum Atrial Septal Defect,Disease
Intraepithelial Neoplasia,Disease
Human enterovirus C118 VP3,Pathogen
Malignant neoplasm of vulva,Disease
Pseudoxanthoma Elasticum,Disease
Hemorrhagic Fevers Viral,Disease
Infection caused by Helicobacter pylori,Disease
Myelomonocytic Leukemia,Disease
Vaccinia virus profilin-like protein (gene: A42R),Pathogen
Congenital Microcephaly,Disease
Hypoplastic Left Heart Syndrome,Disease
Adrenoleukodystrophy,Disease
Hypothermia Accidental,Disease
Facioscapulohumeral Muscular Dystrophy,Disease
Malignant neoplasm of ovary,Disease
Echovirus E2 VP3,Pathogen
Pauci-immune Glomerulonephritis associated with Granulomatosis with Polyangiitis,Disease
CX3CL1,Gene
Human rhinovirus A88 1D (VP1),Pathogen
Myocardial Reperfusion Injury,Disease
HSPA1A,Gene
Coronary Arteriosclerosis,Disease
Pancreatic Neoplasm,Disease
Night Blindness,Disease
Cutaneous mastocytoma ORPHA:79455,Disease
Human rhinovirus B17 full_polyprotein 1..2186,Pathogen
Idiopathic CD4 lymphocytopenia ORPHA:228000,Disease
Pleural Mesothelioma,Disease
Combined immunodeficiency due to CD27 deficiency ORPHA:238505,Disease
Human rhinovirus A36 1C (VP3),Pathogen
Poor school performance,Disease
Ectodermal Dysplasia,Disease
Vaginal Diseases,Disease
Hereditary hemochromatosis,Disease
Wounds and Injuries,Disease
Hepatic Vein Thrombosis,Disease
Irido-corneal dysgenesis,Disease
Hepatitis B and hepatitis C,Disease
Yellow Fever,Disease
Human rhinovirus A89 1C,Pathogen
Patent ductus arteriosus,Disease
Endosteal hyperostosis Worth type ORPHA:2790,Disease
Stable angina,Disease
cervical cancer,Disease
Horsepox virus HSPV020e (ankyrin repeats),Pathogen
Acute asthma,Disease
Lymphocytic Choriomeningitis,Disease
Renal Glomerular Disease,Disease
Leishmaniasis,Disease
Progressive familial intrahepatic cholestasis type 4 ORPHA:480483,Disease
Memory dysfunction,Disease
Acute leukemia,Disease
Broad foot,Disease
Situs ambiguus ORPHA:157769,Disease
Temporal Pallor Of Optic Disc,Disease
Human rhinovirus A1 1C,Pathogen
Neurocysticercosis,Disease
Anterior uveitis,Disease
Human rhinovirus A71 1C,Pathogen
Dejerine-Sottas syndrome ORPHA:64748,Disease
Serum total cholesterol measurement,Disease
Pelizaeus-Merzbacher disease transitional form ORPHA:280224,Disease
OBSOLETE: Alpha-1-antichymotrypsin deficiency ORPHA:93594,Disease
Chagas' disease without mention of organ involvement,Disease
Psychotic symptom,Disease
Juvenile Myelomonocytic Leukemia,Disease
Cataract and cardiomyopathy,Disease
CYP1A1,Gene
Malignant Neoplasm Of Tongue,Disease
Acute Megakaryocytic Leukemias,Disease
Oropharynx (excludes nasopharynx),Disease
Allergic disposition,Disease
Congenital Diaphragmatic Hernia,Disease
Human poliovirus 3 VP3,Pathogen
Kidney damage,Disease
Diabetes Mellitus,Disease
Monkeypox virus Zaire-96-I-16 B17R (gene: B17R),Pathogen
Kaposi Sarcoma,Disease
Liver Fibrosis,Disease
Limited systemic sclerosis ORPHA:220407,Disease
Duchenne and Becker Muscular Dystrophy,Disease
Invasive aspergillosis,Disease
Diaphragmatic Hernia,Disease
Epilepsy Benign Psychomotor Childhood,Disease
Chronic sinus disease,Disease
Malignant Lymphoma Lymphocytic Intermediate Differentiation,Disease
Spondylarthropathies,Disease
Hematological Disease,Disease
Gonorrhea,Disease
Premature Menopause,Disease
Yaba monkey tumor virus IEV and EEV membrane glycoprotein,Pathogen
Coxsackievirus A11 3d,Pathogen
Chronic otitis media,Disease
Human enterovirus 94 VP1,Pathogen
Congenital bile acid synthesis defect type 1 ORPHA:79301,Disease
fibroma,Disease
Yaba-like disease virus 123R protein (gene: 123R),Pathogen
Atonic Absence Seizures,Disease
Andersen Syndrome,Disease
Hemangioblastoma,Disease
HSPA1B,Gene
Obsessive-Compulsive Disorder,Disease
MELAS Syndrome,Disease
Nephrotic syndrome-epidermolysis bullosa-sensorineural deafness syndrome ORPHA:300333,Disease
Femoral artery occlusion,Disease
Epileptic drop attack,Disease
Abnormal ciliary motility,Disease
Gastric adenoma,Disease
Human rhinovirus B99 1B,Pathogen
Industrial Dermatosis,Disease
Low density lipoprotein cholesterol measurement,Disease
Blastocyst Disintegration,Disease
Human rhinovirus B79 1B,Pathogen
Deficiency of upper jaw bones,Disease
Growth retardation-mild developmental delay-chronic hepatitis syndrome ORPHA:391366,Disease
Human rhinovirus A49 1C,Pathogen
Mature T ALL,Disease
Arthritis Adjuvant-Induced,Disease
Medullary carcinoma,Disease
Dysglycemia,Disease
Monilethrix ORPHA:573,Disease
Echovirus E25 VP1,Pathogen
Childhood absence epilepsy ORPHA:64280,Disease
Skin Carcinogenesis,Disease
ABeta amyloidosis Dutch type ORPHA:100006,Disease
Horsepox virus HSPV196 (ankyrin-like protein,Pathogen
21-hydroxylase deficiency,Disease
Human rhinovirus A33 1C,Pathogen
Neurotoxicity Syndromes,Disease
Optic Neuritis,Disease
Nyctalopia,Disease
Aortic valve disorder,Disease
Choroideremia,Disease
Parasitemia,Disease
Echovirus E19 VP1,Pathogen
Steroid-sensitive nephrotic syndrome,Disease
Pyogenic Arthritis Pyoderma Gangrenosum and Acne,Disease
MYOTONIC DYSTROPHY 1,Disease
Echovirus E31 VP1,Pathogen
Hantavirus Infections,Disease
Juvenile Paget disease ORPHA:2801,Disease
Ewing Sarcoma/Peripheral Primitive Neuroectodermal Tumor,Disease
Aortopulmonary Septal Defect,Disease
Migraine with Aura,Disease
Norovirus Hu/GII-4/CGMH05/2006/TW major viral capsid protein (gene: VP1),Pathogen
B-Cell Lymphoma,Disease
Atrial septal defect sinus venosus type ORPHA:99105,Disease
Autosomal Recessive Hereditary Spastic Paraplegia,Disease
T-Cell Large Granular Lymphocyte Leukemia,Disease
Enthesitis,Disease
Bronchial Diseases,Disease
Myelodysplasia,Disease
Tuberculosis Central Nervous System,Disease
Malignant Melanoma Of Skin,Disease
Monkeypox virus Zaire-96-I-16 ankyin-like protein (gene: O1L),Pathogen
Somatotropin deficiency,Disease
Stevens-Johnson Syndrome Toxic Epidermal Necrolysis Spectrum,Disease
Marburg marburgvirus glycoprotein (gene: GP),Pathogen
Hearing Loss Central,Disease
Laryngospasm,Disease
Down Syndrome Partial Trisomy 21,Disease
Malignant neoplasm of larynx,Disease
Ciliopathies,Disease
Arterial Occlusive Diseases,Disease
Human mastadenovirus E fiber (gene: L5),Pathogen
Photodysphoria,Disease
Down Syndrome,Disease
Perihilar Cholangiocarcinoma,Disease
Human papillomavirus 15 early protein (gene: E2),Pathogen
Retroviridae Infections,Disease
T-Cell Lymphoma,Disease
Limb Deformities Congenital,Disease
Congenital arteriovenous malformation,Disease
Globe of eye large,Disease
Bile duct carcinoma,Disease
Heart Failure,Disease
Emphysema,Disease
Hemangioma,Disease
gastritis h pylori,Disease
Hereditary thrombophilia due to congenital antithrombin deficiency ORPHA:82,Disease
Dysequilibrium syndrome ORPHA:1766,Disease
Combined immunodeficiency due to ZAP70 deficiency ORPHA:911,Disease
Skin Cancer,Disease
Malignant neoplasm of penis,Disease
Visually threatening diabetic retinopathy,Disease
Papilloma Squamous Cell,Disease
Cardiopulmonary Arrest,Disease
Werner Syndrome,Disease
Polyglandular Type I Autoimmune Syndrome,Disease
Norovirus Hu/GII.4/Berowra/NSW767L/2012/AU VP1,Pathogen
Human rhinovirus A41 1C (VP3),Pathogen
Central opacification of the cornea,Disease
Intrauterine retardation,Disease
Carcinoma Spindle-Cell,Disease
Reis-Bucklers corneal dystrophy ORPHA:98961,Disease
Human adenovirus 34 fiber protein (gene: L5),Pathogen
Miyoshi myopathy ORPHA:45448,Disease
Axenfeld anomaly ORPHA:98978,Disease
Congenital membranous nephropathy due to fetomaternal anti-neutral endopeptidase alloimmunization ORPHA:69063,Disease
Norovirus Hu/GII.4/NIHIC2.3/2010/USA capsid protein VP1 (gene: VP1),Pathogen
Nephroblastoma,Disease
Head And Neck Cancer,Disease
Hyper-IgM Immunodeficiency Syndrome Type 1,Disease
Vaccinia virus IEV and EEV membrane glycoprotein (gene: A34R),Pathogen
Rhinovirus B48 1C (VP3),Pathogen
Encephalitis St. Louis,Disease
Human rhinovirus A96 1C,Pathogen
Leigh Disease,Disease
Horsepox virus HSPV192 (IL-beta-binding protein,Pathogen
Leukemia Mast-Cell,Disease
Variola virus hypothetical protein (gene: D7L),Pathogen
Lymphoma,Disease
Spastic Paraplegia Hereditary,Disease
Chronic progressive external ophthalmoplegia,Disease
Homocystinuria,Disease
Jacksonian Seizure,Disease
B-Cell Lymphomas,Disease
Enteritis due to Norovirus,Disease
Cerebrovascular Occlusion,Disease
Impulsive character (finding),Disease
Tachycardia,Disease
Capillary malformation (disorder),Disease
Gastroesophageal Reflux Disease,Disease
Squamous cell carcinoma of salivary glands ORPHA:500481,Disease
Borderline Personality Disorder,Disease
GASTRIC CANCER INTESTINAL,Disease
Ventricular Fibrillation,Disease
Orf virus ORF126 ankyrin repeat protein,Pathogen
Diabetic Nephropathy,Disease
Secondary Physiologic Amenorrhea,Disease
Human rhinovirus B86 1C,Pathogen
Port-Wine Stain,Disease
Post-transplant lymphoproliferative disorder,Disease
C11ORF96,Gene
Hypergammaglobulinemia,Disease
Cosavirus A VP3,Pathogen
Glaucoma,Disease
Retinopathy of Prematurity,Disease
Megakaryocytic hyperplasia,Disease
Malignant hyperpyrexia due to anesthesia,Disease
Bipolar Disorder,Disease
Acute anterior uveitis,Disease
Giant Cell Glioblastoma,Disease
Nausea and vomiting,Disease
Muscle Rigidity,Disease
Simpson-Golabi-Behmel syndrome ORPHA:373,Disease
Tension Headache,Disease
Adenocarcinoma Of Esophagus,Disease
Ventricular hypertrophy,Disease
Azoospermia,Disease
Acanthosis Nigricans,Disease
Norovirus Hu/GII-4/CGMH27/2010/TW major viral capsid protein (gene: VP1),Pathogen
Norovirus Hu/GII-4/CGMH15/2007/TW major viral capsid protein,Pathogen
Situs Inversus,Disease
Severe combined immunodeficiency due to CARD11 deficiency ORPHA:357237,Disease
Nicotine Dependence,Disease
Superficial spreading malignant melanoma of skin,Disease
Ectromelia virus ERPV profilin-like protein,Pathogen
Muscular Atrophy,Disease
Vitamin D-Resistant Rickets X-Linked,Disease
Human rhinovirus A64 2C,Pathogen
Premature Obstetric Labor,Disease
Lobar Pneumonia,Disease
Leukemia Myelomonocytic Chronic,Disease
Differentiated Thyroid Gland Carcinoma,Disease
Enterovirus B 1C(VP3),Pathogen
Granular corneal dystrophy type I ORPHA:98962,Disease
Pulmonary Eosinophilia,Disease
Erythema Nodosum,Disease
Smoldering myeloma,Disease
Ileal Diseases,Disease
Radiation Injuries Experimental,Disease
Neurologic Symptoms,Disease
Trichothiodystrophy Syndromes,Disease
Human rhinovirus B37 full_polyprotein 1..2178,Pathogen
Tumor Progression,Disease
Human gammaherpesvirus 8 ORF72,Pathogen
Huntington disease-like 2 ORPHA:98934,Disease
Ectromelia virus ERPV DNA packaging and ATPase protein,Pathogen
Blepharophimosis-ptosis-epicanthus inversus syndrome plus ORPHA:572333,Disease
Adenoma Monomorphic,Disease
Metabolic Syndrome X,Disease
Malignant neoplasm of endometrium,Disease
