#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
KCNN4	TRPV6	9606.ENSP00000496939	9606.ENSP00000352358	0	0	0	0	0.078	0	0	0.688	0.701
KCNN4	SLC26A6	9606.ENSP00000496939	9606.ENSP00000378920	0	0	0	0	0.072	0	0	0.386	0.406
KCNN4	PRKCA	9606.ENSP00000496939	9606.ENSP00000408695	0	0	0	0	0.104	0	0.900	0.168	0.918
KCNN4	GABRP	9606.ENSP00000496939	9606.ENSP00000430100	0	0	0	0	0.117	0.060	0	0.577	0.618
KCNN4	STIM1	9606.ENSP00000496939	9606.ENSP00000478059	0	0	0	0	0	0	0	0.551	0.551
KCTD17	RBX1	9606.ENSP00000385096	9606.ENSP00000216225	0	0	0	0	0	0.292	0.900	0.739	0.979
KCTD17	THAP1	9606.ENSP00000385096	9606.ENSP00000254250	0	0	0	0	0	0	0	0.434	0.434
KCTD17	KLHL3	9606.ENSP00000385096	9606.ENSP00000312397	0	0	0	0	0	0.069	0.900	0.258	0.924
KCTD17	KLHL25	9606.ENSP00000385096	9606.ENSP00000336800	0	0	0	0	0.081	0.069	0.900	0	0.906
KCTD17	PEF1	9606.ENSP00000385096	9606.ENSP00000362807	0	0	0	0	0	0	0.720	0	0.720
KCTD17	SPOP	9606.ENSP00000385096	9606.ENSP00000377001	0	0	0	0	0	0	0.900	0.181	0.914
KCTD17	KEAP1	9606.ENSP00000385096	9606.ENSP00000377245	0	0	0	0	0.060	0.069	0.900	0.102	0.910
KCTD17	ENC1	9606.ENSP00000385096	9606.ENSP00000499185	0	0	0	0	0.068	0.069	0.900	0	0.905
KCTD17	GAN	9606.ENSP00000385096	9606.ENSP00000497351	0	0	0	0	0	0.069	0.900	0.103	0.909
KCTD6	RBX1	9606.ENSP00000347188	9606.ENSP00000216225	0	0	0	0	0.067	0	0.400	0.138	0.475
KCTD6	USP11	9606.ENSP00000347188	9606.ENSP00000218348	0	0	0	0	0.044	0.420	0	0.103	0.459
KCTD6	KLHL3	9606.ENSP00000347188	9606.ENSP00000312397	0	0	0	0	0	0	0.400	0	0.400
KCTD6	KLHL25	9606.ENSP00000347188	9606.ENSP00000336800	0	0	0	0	0	0	0.400	0.402	0.625
KCTD6	KLHL5	9606.ENSP00000347188	9606.ENSP00000423897	0	0	0	0	0.047	0	0.400	0	0.403
KCTD6	RBM7	9606.ENSP00000347188	9606.ENSP00000364639	0	0	0	0	0.060	0.163	0	0.359	0.451
KCTD6	GAN	9606.ENSP00000347188	9606.ENSP00000497351	0	0	0	0	0.049	0	0.400	0.161	0.479
KCTD6	PXK	9606.ENSP00000347188	9606.ENSP00000348472	0	0.270	0	0	0.062	0	0	0.310	0.486
KCTD6	COMMD8	9606.ENSP00000347188	9606.ENSP00000370984	0	0	0	0	0.049	0	0.500	0	0.504
KCTD6	NAE1	9606.ENSP00000347188	9606.ENSP00000351990	0	0	0	0	0.049	0	0.500	0.066	0.517
KCTD6	CAND1	9606.ENSP00000347188	9606.ENSP00000442318	0	0	0	0	0.047	0	0.500	0.086	0.526
KCTD6	KEAP1	9606.ENSP00000347188	9606.ENSP00000377245	0	0	0	0	0.047	0	0.400	0.346	0.593
KDM3B	FAM53C	9606.ENSP00000326563	9606.ENSP00000239906	0	0.192	0	0	0.110	0	0	0.419	0.545
KDM3B	SMARCD3	9606.ENSP00000326563	9606.ENSP00000262188	0	0	0	0	0.055	0	0.650	0.116	0.682
KDM3B	CREBBP	9606.ENSP00000326563	9606.ENSP00000262367	0	0	0	0	0.356	0.233	0	0.178	0.558
KDM3B	EP300	9606.ENSP00000326563	9606.ENSP00000263253	0	0	0	0	0.292	0.046	0	0.229	0.434
KDM3B	PRKACA	9606.ENSP00000326563	9606.ENSP00000309591	0	0	0	0	0.103	0	0.900	0.051	0.907
KDM3B	SMARCE1	9606.ENSP00000326563	9606.ENSP00000323967	0	0	0	0	0.109	0	0.650	0	0.674
KDM3B	ADNP	9606.ENSP00000326563	9606.ENSP00000360662	0	0	0	0	0.439	0	0	0	0.439
KDM3B	SCAF8	9606.ENSP00000326563	9606.ENSP00000413098	0	0	0	0	0.508	0	0	0	0.508
KDM3B	RNF41	9606.ENSP00000326563	9606.ENSP00000342755	0	0	0	0	0.062	0.477	0	0.222	0.585
KDM3B	PHF2	9606.ENSP00000326563	9606.ENSP00000352185	0	0	0	0	0.177	0	0.400	0.443	0.701
KDM3B	ARID1B	9606.ENSP00000326563	9606.ENSP00000490491	0	0	0	0	0.141	0.064	0.650	0.116	0.718
KEAP1	CDC34	9606.ENSP00000377245	9606.ENSP00000215574	0	0	0	0	0.110	0.314	0	0.142	0.431
KEAP1	HMOX1	9606.ENSP00000377245	9606.ENSP00000216117	0	0	0	0	0.049	0	0	0.933	0.934
KEAP1	RBX1	9606.ENSP00000377245	9606.ENSP00000216225	0	0	0	0	0.055	0.820	0.900	0.995	0.999
KEAP1	TSC2	9606.ENSP00000377245	9606.ENSP00000219476	0	0	0	0	0.181	0	0	0.368	0.460
KEAP1	NFKB1	9606.ENSP00000377245	9606.ENSP00000226574	0	0	0	0	0.056	0.045	0	0.728	0.733
KEAP1	RNF114	9606.ENSP00000377245	9606.ENSP00000244061	0	0	0	0	0.056	0	0	0.487	0.495
KEAP1	SESN2	9606.ENSP00000377245	9606.ENSP00000253063	0	0	0	0	0.042	0.292	0.500	0.797	0.921
KEAP1	CDH1	9606.ENSP00000377245	9606.ENSP00000261769	0	0	0	0	0	0.326	0	0.323	0.524
KEAP1	SMAD7	9606.ENSP00000377245	9606.ENSP00000262158	0	0	0	0	0	0.050	0.400	0.203	0.506
KEAP1	CREBBP	9606.ENSP00000377245	9606.ENSP00000262367	0	0	0	0	0.067	0	0	0.431	0.447
KEAP1	EP300	9606.ENSP00000377245	9606.ENSP00000263253	0	0	0	0	0.049	0.292	0	0.382	0.547
KEAP1	IL1B	9606.ENSP00000377245	9606.ENSP00000263341	0	0	0	0	0	0	0	0.622	0.622
KEAP1	TP53	9606.ENSP00000377245	9606.ENSP00000269305	0	0	0	0	0.093	0	0	0.799	0.810
KEAP1	RBM45	9606.ENSP00000377245	9606.ENSP00000286070	0	0	0	0	0	0.420	0	0.245	0.543
KEAP1	SMAD1	9606.ENSP00000377245	9606.ENSP00000305769	0	0	0	0	0.069	0.050	0.400	0.052	0.430
KEAP1	KLHL3	9606.ENSP00000377245	9606.ENSP00000312397	0	0	0.098	0.847	0	0.619	0.900	0.095	0.964
KEAP1	TRIM25	9606.ENSP00000377245	9606.ENSP00000323889	0	0	0	0	0.067	0	0	0.678	0.686
KEAP1	HSPA5	9606.ENSP00000377245	9606.ENSP00000324173	0	0	0	0	0.042	0	0	0.423	0.424
KEAP1	ULK1	9606.ENSP00000377245	9606.ENSP00000324560	0	0	0	0	0.080	0.292	0	0.383	0.563
KEAP1	CUL1	9606.ENSP00000377245	9606.ENSP00000326804	0	0	0	0	0.083	0.813	0	0.560	0.918
KEAP1	CASP9	9606.ENSP00000377245	9606.ENSP00000330237	0	0	0	0	0.097	0	0	0.615	0.637
KEAP1	KLHL25	9606.ENSP00000377245	9606.ENSP00000336800	0	0	0.126	0.736	0.042	0	0.900	0.065	0.911
KEAP1	FYN	9606.ENSP00000377245	9606.ENSP00000346671	0	0	0	0	0	0	0	0.431	0.431
KEAP1	GABPA	9606.ENSP00000377245	9606.ENSP00000346886	0	0	0	0	0.060	0.626	0	0.261	0.718
KEAP1	KCTD6	9606.ENSP00000377245	9606.ENSP00000347188	0	0	0	0	0.047	0	0.400	0.346	0.593
KEAP1	CASP8	9606.ENSP00000377245	9606.ENSP00000351273	0	0	0	0	0.046	0	0	0.403	0.407
KEAP1	NAE1	9606.ENSP00000377245	9606.ENSP00000351990	0	0	0	0	0.042	0	0.500	0.225	0.596
KEAP1	PPP1R13L	9606.ENSP00000377245	9606.ENSP00000354218	0	0	0	0	0.055	0.510	0	0.589	0.793
KEAP1	AGT	9606.ENSP00000377245	9606.ENSP00000355627	0	0	0	0	0.060	0	0	0.403	0.415
KEAP1	NES	9606.ENSP00000377245	9606.ENSP00000357206	0	0	0	0	0.042	0.292	0	0.487	0.621
KEAP1	BTRC	9606.ENSP00000377245	9606.ENSP00000359206	0	0	0	0	0.080	0.430	0	0.603	0.773
KEAP1	CTH	9606.ENSP00000377245	9606.ENSP00000359976	0	0	0	0	0.042	0	0	0.421	0.422
KEAP1	JUN	9606.ENSP00000377245	9606.ENSP00000360266	0	0	0	0	0.045	0	0	0.592	0.594
KEAP1	NOX1	9606.ENSP00000377245	9606.ENSP00000362057	0	0	0	0	0	0	0	0.487	0.487
KEAP1	PEF1	9606.ENSP00000377245	9606.ENSP00000362807	0	0	0	0	0.085	0	0.720	0.111	0.752
KEAP1	MAP1LC3A	9606.ENSP00000377245	9606.ENSP00000363970	0	0	0	0	0	0.604	0	0.326	0.722
KEAP1	PSMB9	9606.ENSP00000377245	9606.ENSP00000363993	0	0	0	0	0.053	0	0.500	0.114	0.543
KEAP1	SAT1	9606.ENSP00000377245	9606.ENSP00000368572	0	0	0	0	0	0	0	0.643	0.643
KEAP1	GLRX	9606.ENSP00000377245	9606.ENSP00000369314	0	0	0	0	0.042	0	0	0.467	0.467
KEAP1	BRCA2	9606.ENSP00000377245	9606.ENSP00000369497	0	0	0	0	0	0.516	0	0.551	0.773
KEAP1	COMMD8	9606.ENSP00000377245	9606.ENSP00000370984	0	0	0	0	0.055	0.041	0.500	0.048	0.510
KEAP1	SPOP	9606.ENSP00000377245	9606.ENSP00000377001	0	0	0	0.589	0.088	0.091	0.900	0.200	0.924
KEAP1	CDKN2D	9606.ENSP00000377245	9606.ENSP00000377224	0	0	0	0	0	0.045	0	0.512	0.514
KEAP1	CBS	9606.ENSP00000377245	9606.ENSP00000381231	0	0	0	0	0.042	0	0	0.421	0.422
KEAP1	CCK	9606.ENSP00000377245	9606.ENSP00000379472	0	0	0	0	0	0	0	0.427	0.427
KEAP1	NOTCH1	9606.ENSP00000377245	9606.ENSP00000498587	0	0	0	0	0.082	0	0	0.417	0.441
KEAP1	KLHL5	9606.ENSP00000377245	9606.ENSP00000423897	0	0	0.103	0.843	0	0	0.400	0.059	0.450
KEAP1	TXNIP	9606.ENSP00000377245	9606.ENSP00000462521	0	0	0	0	0	0	0	0.478	0.478
KEAP1	BLVRA	9606.ENSP00000377245	9606.ENSP00000385757	0	0	0	0	0.049	0	0	0.491	0.496
KEAP1	MYC	9606.ENSP00000377245	9606.ENSP00000478887	0	0	0	0	0.049	0.045	0	0.522	0.527
KEAP1	MAFF	9606.ENSP00000377245	9606.ENSP00000442060	0	0	0	0	0.043	0	0	0.531	0.532
KEAP1	DDIT3	9606.ENSP00000377245	9606.ENSP00000448665	0	0	0	0	0	0.287	0	0.396	0.550
KEAP1	CDKN1A	9606.ENSP00000377245	9606.ENSP00000384849	0	0	0	0	0	0	0.400	0.369	0.605
KEAP1	CAND1	9606.ENSP00000377245	9606.ENSP00000442318	0	0	0	0	0.059	0	0.500	0.295	0.640
KEAP1	KCTD17	9606.ENSP00000377245	9606.ENSP00000385096	0	0	0	0	0.060	0.069	0.900	0.102	0.910
KEAP1	GAN	9606.ENSP00000377245	9606.ENSP00000497351	0	0	0.116	0.674	0.047	0	0.900	0.142	0.918
KEAP1	RHOBTB2	9606.ENSP00000377245	9606.ENSP00000427926	0	0	0	0	0.049	0.097	0.900	0.176	0.919
KEAP1	MAP1LC3B	9606.ENSP00000377245	9606.ENSP00000498476	0	0	0	0	0.049	0.426	0.800	0.434	0.930
KEAP1	ENC1	9606.ENSP00000377245	9606.ENSP00000499185	0	0	0.127	0.711	0	0.292	0.900	0.093	0.936
KIAA0930	USP11	9606.ENSP00000251993	9606.ENSP00000218348	0	0	0	0	0	0.420	0	0	0.420
KIAA0930	PEF1	9606.ENSP00000251993	9606.ENSP00000362807	0	0	0	0	0.049	0.431	0	0	0.435
KIAA0930	C4orf19	9606.ENSP00000251993	9606.ENSP00000371408	0	0	0	0	0	0	0	0.447	0.447
KIAA1549	ZC3HAV1	9606.ENSP00000416040	9606.ENSP00000242351	0	0.207	0	0	0	0	0.500	0.055	0.592
KIAA1549	ARAF	9606.ENSP00000416040	9606.ENSP00000290277	0	0	0	0	0	0.092	0.400	0.516	0.713
KIAA1549	BCL2L11	9606.ENSP00000416040	9606.ENSP00000376943	0	0	0	0	0	0	0.500	0.044	0.501
KIAA1549	MPRIP	9606.ENSP00000416040	9606.ENSP00000379156	0	0	0	0	0.049	0	0.500	0.117	0.543
KIDINS220	TUBGCP6	9606.ENSP00000256707	9606.ENSP00000248846	0	0	0	0	0.047	0.102	0	0.362	0.406
KIDINS220	ZDHHC17	9606.ENSP00000256707	9606.ENSP00000403397	0	0	0	0.574	0.393	0.049	0	0.068	0.415
KIDINS220	PRKD2	9606.ENSP00000256707	9606.ENSP00000393978	0	0	0	0	0.066	0.062	0	0.574	0.595
KIDINS220	RND1	9606.ENSP00000256707	9606.ENSP00000308461	0	0	0	0	0.046	0.215	0.500	0.159	0.643
KIDINS220	SNX27	9606.ENSP00000256707	9606.ENSP00000400333	0	0	0	0	0.095	0.510	0	0.445	0.732
KIF15	POLE2	9606.ENSP00000324020	9606.ENSP00000216367	0	0	0	0	0.445	0	0	0.138	0.502
KIF15	AURKA	9606.ENSP00000324020	9606.ENSP00000216911	0	0	0	0	0.536	0	0	0.431	0.725
KIF15	OIP5	9606.ENSP00000324020	9606.ENSP00000220514	0	0	0	0	0.785	0	0	0.112	0.801
KIF15	NCAPG	9606.ENSP00000324020	9606.ENSP00000251496	0	0	0	0	0.851	0	0	0.479	0.919
KIF15	CCNB1	9606.ENSP00000324020	9606.ENSP00000256442	0	0	0	0	0.812	0.062	0	0.565	0.916
KIF15	TEX2	9606.ENSP00000324020	9606.ENSP00000258991	0	0	0	0	0.042	0	0	0.409	0.410
KIF15	NDC80	9606.ENSP00000324020	9606.ENSP00000261597	0	0	0	0	0.842	0.109	0	0.348	0.900
KIF15	CHTF18	9606.ENSP00000324020	9606.ENSP00000262315	0	0	0	0	0.357	0	0	0.185	0.454
KIF15	ARFGAP3	9606.ENSP00000324020	9606.ENSP00000263245	0	0	0	0	0.044	0	0.500	0	0.501
KIF15	DEPDC1B	9606.ENSP00000324020	9606.ENSP00000265036	0	0	0	0	0.785	0	0	0.185	0.817
KIF15	PLK4	9606.ENSP00000324020	9606.ENSP00000270861	0	0	0	0	0.651	0	0	0.587	0.850
KIF15	NUF2	9606.ENSP00000324020	9606.ENSP00000271452	0	0	0	0	0.813	0	0	0.673	0.936
KIF15	CCNB2	9606.ENSP00000324020	9606.ENSP00000288207	0	0	0	0	0.589	0.062	0	0.591	0.828
KIF15	PLK1	9606.ENSP00000324020	9606.ENSP00000300093	0	0	0	0	0.381	0	0	0.345	0.577
KIF15	KIFC2	9606.ENSP00000324020	9606.ENSP00000301332	0	0	0	0.608	0.140	0	0.540	0.226	0.667
KIF15	MIS18BP1	9606.ENSP00000324020	9606.ENSP00000309790	0	0	0	0	0.453	0	0	0.091	0.481
KIF15	ARFGAP1	9606.ENSP00000324020	9606.ENSP00000314615	0	0	0	0	0.054	0	0.500	0	0.506
KIF15	CDC25C	9606.ENSP00000324020	9606.ENSP00000321656	0	0	0	0	0.497	0	0	0.180	0.570
KIF15	PIF1	9606.ENSP00000324020	9606.ENSP00000328174	0	0	0	0	0.201	0	0	0.289	0.407
KIF15	DYNC1H1	9606.ENSP00000324020	9606.ENSP00000348965	0	0	0	0	0.044	0.046	0	0.444	0.449
KIF15	BRCA2	9606.ENSP00000324020	9606.ENSP00000369497	0	0	0	0	0.373	0	0	0.164	0.453
KIF15	MAD1L1	9606.ENSP00000324020	9606.ENSP00000385334	0	0	0	0	0.056	0	0	0.469	0.478
KIF15	FAM83D	9606.ENSP00000324020	9606.ENSP00000481465	0	0	0	0	0.350	0	0	0.255	0.495
KIF15	CDC7	9606.ENSP00000324020	9606.ENSP00000393139	0	0	0	0	0.430	0	0	0.159	0.500
KIF15	KLC3	9606.ENSP00000324020	9606.ENSP00000375810	0	0	0	0	0	0	0.400	0.225	0.515
KIF15	ARFGAP2	9606.ENSP00000324020	9606.ENSP00000434442	0	0	0	0	0.083	0	0.500	0	0.521
KIF15	DCTN4	9606.ENSP00000324020	9606.ENSP00000414906	0	0	0	0	0.042	0	0.500	0.138	0.551
KIF15	KIF16B	9606.ENSP00000324020	9606.ENSP00000384164	0	0	0	0.604	0	0	0.540	0.175	0.604
KIF15	CENPK	9606.ENSP00000324020	9606.ENSP00000379911	0	0	0	0	0.462	0	0	0.460	0.697
KIF15	CDCA3	9606.ENSP00000324020	9606.ENSP00000442068	0	0	0	0	0.718	0	0	0.278	0.788
KIF15	ZWINT	9606.ENSP00000324020	9606.ENSP00000363055	0	0	0	0	0.552	0	0	0.558	0.793
KIF15	RACGAP1	9606.ENSP00000324020	9606.ENSP00000404190	0	0	0	0	0.507	0	0.400	0.411	0.810
KIF15	CENPA	9606.ENSP00000324020	9606.ENSP00000336868	0	0	0	0	0.719	0	0	0.539	0.865
KIF15	CCNA2	9606.ENSP00000324020	9606.ENSP00000481380	0	0	0	0	0.825	0	0	0.304	0.873
KIF15	HMMR	9606.ENSP00000324020	9606.ENSP00000377492	0	0	0	0	0.786	0.104	0	0.526	0.901
KIF15	MKI67	9606.ENSP00000324020	9606.ENSP00000357643	0	0	0	0	0.850	0.292	0	0.434	0.935
KIF15	KIF20A	9606.ENSP00000324020	9606.ENSP00000378356	0	0	0	0.580	0.836	0	0.540	0.291	0.942
KIF15	TTK	9606.ENSP00000324020	9606.ENSP00000358813	0	0	0	0	0.896	0	0	0.640	0.961
KIF16B	ARFGAP3	9606.ENSP00000384164	9606.ENSP00000263245	0	0	0	0	0	0	0.500	0	0.499
KIF16B	AGFG2	9606.ENSP00000384164	9606.ENSP00000300176	0	0	0	0	0.067	0	0	0.475	0.489
KIF16B	KIFC2	9606.ENSP00000384164	9606.ENSP00000301332	0	0	0	0.614	0	0	0.540	0.190	0.611
KIF16B	SNX7	9606.ENSP00000384164	9606.ENSP00000304429	0	0	0	0	0.061	0	0	0.430	0.442
KIF16B	ARFGAP1	9606.ENSP00000384164	9606.ENSP00000314615	0	0	0	0	0	0	0.500	0	0.499
KIF16B	SNX22	9606.ENSP00000384164	9606.ENSP00000323435	0	0	0	0	0	0	0	0.432	0.432
KIF16B	KIF15	9606.ENSP00000384164	9606.ENSP00000324020	0	0	0	0.604	0	0	0.540	0.175	0.604
KIF16B	KLC3	9606.ENSP00000384164	9606.ENSP00000375810	0	0	0	0	0	0.041	0.400	0.248	0.529
KIF16B	KIF20A	9606.ENSP00000384164	9606.ENSP00000378356	0	0	0	0.587	0	0	0.540	0.197	0.614
KIF16B	RACGAP1	9606.ENSP00000384164	9606.ENSP00000404190	0	0	0	0	0.047	0	0.400	0	0.403
KIF16B	ARFGAP2	9606.ENSP00000384164	9606.ENSP00000434442	0	0	0	0	0	0	0.500	0	0.499
KIF20A	POLE2	9606.ENSP00000378356	9606.ENSP00000216367	0	0	0	0	0.377	0	0	0.632	0.761
KIF20A	AURKA	9606.ENSP00000378356	9606.ENSP00000216911	0	0	0	0	0.833	0.084	0	0.616	0.936
KIF20A	OIP5	9606.ENSP00000378356	9606.ENSP00000220514	0	0	0	0	0.780	0	0	0.203	0.817
KIF20A	NCAPG	9606.ENSP00000378356	9606.ENSP00000251496	0	0	0	0	0.844	0	0	0.745	0.958
KIF20A	CCNB1	9606.ENSP00000378356	9606.ENSP00000256442	0	0	0	0	0.843	0	0	0.722	0.954
KIF20A	TUBB2B	9606.ENSP00000378356	9606.ENSP00000259818	0	0	0	0	0.089	0.290	0	0.458	0.619
KIF20A	NDC80	9606.ENSP00000378356	9606.ENSP00000261597	0	0	0	0	0.855	0	0	0.314	0.896
KIF20A	ARFGAP3	9606.ENSP00000378356	9606.ENSP00000263245	0	0	0	0	0	0	0.500	0	0.499
KIF20A	CDH3	9606.ENSP00000378356	9606.ENSP00000264012	0	0	0	0	0.061	0	0	0.458	0.469
KIF20A	DEPDC1B	9606.ENSP00000378356	9606.ENSP00000265036	0	0	0	0	0.669	0	0	0.406	0.795
KIF20A	TMPO	9606.ENSP00000378356	9606.ENSP00000266732	0	0	0	0	0.224	0.300	0	0.179	0.516
KIF20A	TP53	9606.ENSP00000378356	9606.ENSP00000269305	0	0	0	0	0.107	0.164	0	0.290	0.424
KIF20A	PLK4	9606.ENSP00000378356	9606.ENSP00000270861	0	0	0	0	0.590	0.114	0	0.299	0.723
KIF20A	NUF2	9606.ENSP00000378356	9606.ENSP00000271452	0	0	0	0	0.846	0	0	0.721	0.955
KIF20A	CCNB2	9606.ENSP00000378356	9606.ENSP00000288207	0	0	0	0	0.842	0	0	0.624	0.938
KIF20A	PLK1	9606.ENSP00000378356	9606.ENSP00000300093	0	0	0	0	0.769	0.127	0.750	0.830	0.990
KIF20A	KIFC2	9606.ENSP00000378356	9606.ENSP00000301332	0	0	0	0.570	0.187	0.101	0.540	0.187	0.690
KIF20A	MIS18BP1	9606.ENSP00000378356	9606.ENSP00000309790	0	0	0	0	0.362	0.292	0	0.105	0.561
KIF20A	ARFGAP1	9606.ENSP00000378356	9606.ENSP00000314615	0	0	0	0	0	0	0.500	0	0.499
KIF20A	CDC25C	9606.ENSP00000378356	9606.ENSP00000321656	0	0	0	0	0.786	0	0	0.324	0.849
KIF20A	KIF15	9606.ENSP00000378356	9606.ENSP00000324020	0	0	0	0.580	0.836	0	0.540	0.291	0.942
KIF20A	CENPA	9606.ENSP00000378356	9606.ENSP00000336868	0	0	0	0	0.828	0	0	0.514	0.913
KIF20A	MKI67	9606.ENSP00000378356	9606.ENSP00000357643	0	0	0	0	0.847	0.295	0	0.359	0.925
KIF20A	TTK	9606.ENSP00000378356	9606.ENSP00000358813	0	0	0	0	0.846	0	0	0.521	0.923
KIF20A	PLK3	9606.ENSP00000378356	9606.ENSP00000361275	0	0	0	0	0.244	0.127	0	0.221	0.441
KIF20A	ZWINT	9606.ENSP00000378356	9606.ENSP00000363055	0	0	0	0	0.652	0	0	0.689	0.887
KIF20A	KLC3	9606.ENSP00000378356	9606.ENSP00000375810	0	0	0	0	0	0	0.400	0.371	0.606
KIF20A	HMMR	9606.ENSP00000378356	9606.ENSP00000377492	0	0	0	0	0.819	0.045	0	0.519	0.909
KIF20A	INCENP	9606.ENSP00000378356	9606.ENSP00000378295	0	0	0	0	0.607	0.317	0	0.986	0.995
KIF20A	PLK5	9606.ENSP00000378356	9606.ENSP00000468376	0	0	0	0	0.244	0.127	0	0.170	0.404
KIF20A	ARHGAP11B	9606.ENSP00000378356	9606.ENSP00000392760	0	0	0	0	0.505	0	0	0	0.505
KIF20A	DCTN4	9606.ENSP00000378356	9606.ENSP00000414906	0	0	0	0	0.064	0	0.500	0	0.511
KIF20A	PHGDH	9606.ENSP00000378356	9606.ENSP00000493382	0	0	0	0	0.162	0.430	0	0.064	0.514
KIF20A	ARFGAP2	9606.ENSP00000378356	9606.ENSP00000434442	0	0	0	0	0	0	0.500	0.126	0.544
KIF20A	CENPK	9606.ENSP00000378356	9606.ENSP00000379911	0	0	0	0	0.375	0.092	0	0.340	0.593
KIF20A	KIF16B	9606.ENSP00000378356	9606.ENSP00000384164	0	0	0	0.587	0	0	0.540	0.197	0.614
KIF20A	FAM83D	9606.ENSP00000378356	9606.ENSP00000481465	0	0	0	0	0.783	0.292	0	0.553	0.925
KIF20A	CDCA3	9606.ENSP00000378356	9606.ENSP00000442068	0	0	0	0	0.860	0	0	0.522	0.930
KIF20A	CCNA2	9606.ENSP00000378356	9606.ENSP00000481380	0	0	0	0	0.920	0	0	0.689	0.974
KIF20A	RACGAP1	9606.ENSP00000378356	9606.ENSP00000404190	0	0	0	0	0.757	0.837	0.800	0.732	0.997
KIFC2	MAPRE3	9606.ENSP00000301332	9606.ENSP00000233121	0	0	0	0	0.149	0.311	0	0.244	0.519
KIFC2	TUBGCP6	9606.ENSP00000301332	9606.ENSP00000248846	0	0	0	0	0.181	0.092	0	0.311	0.443
KIFC2	ARFGAP3	9606.ENSP00000301332	9606.ENSP00000263245	0	0	0	0	0	0	0.500	0.051	0.505
KIFC2	DGKQ	9606.ENSP00000301332	9606.ENSP00000273814	0	0	0	0	0.393	0	0	0.125	0.446
KIFC2	MAPRE2	9606.ENSP00000301332	9606.ENSP00000300249	0	0	0	0	0.051	0.311	0	0.177	0.414
KIFC2	DYNC1H1	9606.ENSP00000301332	9606.ENSP00000348965	0	0	0	0	0.067	0.262	0	0.219	0.415
KIFC2	DYNC2H1	9606.ENSP00000301332	9606.ENSP00000497174	0	0	0	0	0	0.262	0	0.246	0.419
KIFC2	MAD1L1	9606.ENSP00000301332	9606.ENSP00000385334	0	0	0	0	0.067	0.296	0	0.189	0.421
KIFC2	LRRC24	9606.ENSP00000301332	9606.ENSP00000434849	0	0	0	0	0.120	0.045	0	0.404	0.456
KIFC2	ARHGAP39	9606.ENSP00000301332	9606.ENSP00000366522	0	0	0	0	0.216	0	0	0.335	0.456
KIFC2	ACAP3	9606.ENSP00000301332	9606.ENSP00000346733	0	0	0	0	0.454	0	0	0.052	0.460
KIFC2	ARFGAP2	9606.ENSP00000301332	9606.ENSP00000434442	0	0	0	0	0	0	0.500	0.051	0.505
KIFC2	ARFGAP1	9606.ENSP00000301332	9606.ENSP00000314615	0	0	0	0	0.138	0	0.500	0	0.550
KIFC2	RACGAP1	9606.ENSP00000301332	9606.ENSP00000404190	0	0	0	0	0.291	0	0.400	0	0.556
KIFC2	KLC3	9606.ENSP00000301332	9606.ENSP00000375810	0	0	0	0	0.056	0.128	0.400	0.237	0.573
KIFC2	INCENP	9606.ENSP00000301332	9606.ENSP00000378295	0	0	0	0	0.545	0	0	0.108	0.577
KIFC2	KIF16B	9606.ENSP00000301332	9606.ENSP00000384164	0	0	0	0.614	0	0	0.540	0.190	0.611
KIFC2	KIF15	9606.ENSP00000301332	9606.ENSP00000324020	0	0	0	0.608	0.140	0	0.540	0.226	0.667
KIFC2	KIF20A	9606.ENSP00000301332	9606.ENSP00000378356	0	0	0	0.570	0.187	0.101	0.540	0.187	0.690
KLC3	RTN2	9606.ENSP00000375810	9606.ENSP00000245923	0	0	0	0	0.049	0	0	0.563	0.566
KLC3	MAP3K10	9606.ENSP00000375810	9606.ENSP00000253055	0	0	0	0	0.047	0.100	0	0.448	0.485
KLC3	SPAG9	9606.ENSP00000375810	9606.ENSP00000262013	0	0	0	0	0	0.187	0	0.368	0.464
KLC3	ARFGAP3	9606.ENSP00000375810	9606.ENSP00000263245	0	0	0	0	0	0.053	0.500	0	0.506
KLC3	RHBDL2	9606.ENSP00000375810	9606.ENSP00000289248	0	0	0	0	0.062	0	0	0.449	0.462
KLC3	KIFC2	9606.ENSP00000375810	9606.ENSP00000301332	0	0	0	0	0.056	0.128	0.400	0.237	0.573
KLC3	HAS3	9606.ENSP00000375810	9606.ENSP00000304440	0.046	0	0	0	0.061	0.255	0.186	0.098	0.420
KLC3	LRFN4	9606.ENSP00000375810	9606.ENSP00000312535	0	0	0	0	0.042	0.065	0	0.428	0.443
KLC3	ARFGAP1	9606.ENSP00000375810	9606.ENSP00000314615	0	0	0	0	0.045	0.070	0.500	0	0.517
KLC3	BACE1	9606.ENSP00000375810	9606.ENSP00000318585	0	0	0	0	0	0.064	0	0.474	0.487
KLC3	KIF15	9606.ENSP00000375810	9606.ENSP00000324020	0	0	0	0	0	0	0.400	0.225	0.515
KLC3	RACGAP1	9606.ENSP00000375810	9606.ENSP00000404190	0	0	0	0	0.055	0	0.400	0	0.408
